%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1463935088838717385,292,1463935088765822176,,0.0,4.80000019073
1463935088839376393,293,1463935088784416055,,0.0,4.92000007629
1463935088839851443,294,1463935088805017894,,0.0,5.03999996185
1463935088839899880,295,1463935088820573505,,0.0,4.92000007629
1463935088840665710,296,1463935088834714434,,0.0,4.92000007629
1463935089037993773,297,1463935088862789626,,0.0,4.80000019073
1463935089039379080,298,1463935088895290893,,0.0,4.92000007629
1463935089039641266,299,1463935088929633299,,0.0,4.92000007629
1463935089040651157,300,1463935088972276189,,0.0,4.92000007629
1463935089042296567,301,1463935089007827600,,0.0,4.92000007629
1463935089439899919,302,1463935089052948292,,0.0,4.92000007629
1463935089442858969,303,1463935089065725738,,0.0,4.92000007629
1463935089443374956,304,1463935089087021220,,0.0,4.92000007629
1463935089443805684,305,1463935089106781448,,0.0,4.80000019073
1463935089444287921,306,1463935089123956010,,0.0,4.92000007629
1463935089445513489,307,1463935089143311396,,0.0,4.92000007629
1463935089445835363,308,1463935089164274118,,0.0,4.92000007629
1463935089446182549,309,1463935089183376745,,0.0,4.92000007629
1463935089446497547,310,1463935089207166748,,0.0,4.92000007629
1463935089447011920,311,1463935089233957414,,0.0,4.92000007629
1463935089448204936,312,1463935089256738723,,0.0,4.92000007629
1463935089448639309,313,1463935089284436834,,0.0,4.92000007629
1463935089449109203,314,1463935089310944741,,0.0,4.80000019073
1463935089449663627,315,1463935089331953610,,0.0,4.80000019073
1463935089449972793,316,1463935089351682796,,0.0,4.80000019073
1463935089451609973,317,1463935089378434140,,0.0,4.92000007629
1463935089454372774,318,1463935089400872482,,0.0,4.92000007629
1463935089455209593,319,1463935089428617259,,0.0,4.92000007629
1463935089455679904,320,1463935089442975219,,0.0,4.92000007629
1463935089691208116,321,1463935089467128813,,0.0,4.92000007629
1463935089692403163,322,1463935089509579205,,0.0,4.92000007629
1463935089693714095,323,1463935089517272141,,0.0,4.92000007629
1463935089694171749,324,1463935089536229143,,0.0,4.92000007629
1463935089694556539,325,1463935089555777497,,0.0,4.92000007629
1463935089695198151,326,1463935089583004047,,0.0,4.92000007629
1463935089695625961,327,1463935089616862340,,0.0,4.92000007629
1463935089701647811,328,1463935089649114025,,0.0,4.80000019073
1463935089702104632,329,1463935089674797300,,0.0,4.92000007629
1463935090073625022,330,1463935089702100309,,0.0,4.80000019073
1463935090073901740,331,1463935089734564805,,0.0,4.80000019073
1463935090074172416,332,1463935089757903716,,0.0,5.03999996185
1463935090074463352,333,1463935089783723606,,0.0,4.80000019073
1463935090074836475,334,1463935089816633621,,0.0,4.92000007629
1463935090075217620,335,1463935089844321263,,0.0,4.92000007629
1463935090075593920,336,1463935089868443452,,0.0,4.92000007629
1463935090075994960,337,1463935089894077040,,0.0,4.92000007629
1463935090076387563,338,1463935089923118999,,0.0,4.92000007629
1463935090076832821,339,1463935089945675101,,0.0,4.80000019073
1463935090077162507,340,1463935089967491986,,0.0,4.92000007629
1463935090077500370,341,1463935089994329424,,0.0,4.92000007629
1463935090078300940,342,1463935090024902679,,0.0,4.80000019073
1463935090078584793,343,1463935090052575425,,0.0,4.92000007629
1463935090078848021,344,1463935090056983635,,0.0,4.92000007629
1463935090080543691,345,1463935090076665166,,0.0,4.92000007629
1463935090253931751,346,1463935090094830661,,0.0,4.92000007629
1463935090253969251,347,1463935090123973453,,0.0,4.92000007629
1463935090254006855,348,1463935090174825840,,0.0,4.80000019073
1463935090254040501,349,1463935090208920590,,0.0,4.80000019073
1463935090254073730,350,1463935090234643865,,0.0,4.92000007629
1463935090607059460,351,1463935090254961330,,0.0,4.92000007629
1463935090607709666,352,1463935090274987703,,0.0,4.80000019073
1463935090608023102,353,1463935090295049128,,0.0,4.92000007629
1463935090608326955,354,1463935090315849872,,0.0,4.92000007629
1463935090617253584,355,1463935090336400253,,0.0,4.92000007629
1463935090618320454,356,1463935090358176722,,0.0,4.92000007629
1463935090618609567,357,1463935090379178768,,0.0,4.92000007629
1463935090618872327,358,1463935090399464046,,0.0,4.80000019073
1463935090618918212,359,1463935090420437394,,0.0,4.92000007629
1463935090619656229,360,1463935090441681886,,0.0,4.92000007629
1463935090628689889,361,1463935090462597995,,0.0,4.92000007629
1463935090629137491,362,1463935090486045499,,0.0,4.92000007629
1463935090629478219,363,1463935090510958934,,0.0,4.80000019073
1463935090637100061,364,1463935090529729947,,0.0,4.92000007629
1463935090637620684,365,1463935090546978311,,0.0,4.92000007629
1463935090637904849,366,1463935090571186333,,0.0,4.92000007629
1463935090638454951,367,1463935090595892216,,0.0,4.92000007629
1463935090639112188,368,1463935090621724606,,0.0,4.92000007629
1463935091126721197,369,1463935090652972389,,0.0,4.92000007629
1463935091127078070,370,1463935090681941692,,0.0,4.92000007629
1463935091127349632,371,1463935090720991317,,0.0,4.92000007629
1463935091128060566,372,1463935090773885518,,0.0,4.92000007629
1463935091128107129,373,1463935090788860246,,0.0,4.80000019073
1463935091128284263,374,1463935090818881576,,0.0,4.92000007629
1463935091128340565,375,1463935090861924412,,0.0,4.92000007629
1463935091128388534,376,1463935090873736914,,0.0,4.92000007629
1463935091128441502,377,1463935090885747592,,0.0,4.92000007629
1463935091128880354,378,1463935090919514687,,0.0,4.92000007629
1463935091129021291,379,1463935090944056665,,0.0,4.92000007629
1463935091129279676,380,1463935090969238120,,0.0,4.92000007629
1463935091129413842,381,1463935090996059308,,0.0,4.92000007629
1463935091129475925,382,1463935091031194835,,0.0,4.92000007629
1463935091129524102,383,1463935091038739594,,0.0,5.28000020981
1463935091129560039,384,1463935091059024611,,0.0,4.92000007629
1463935091130025141,385,1463935091079507805,,0.0,4.92000007629
1463935091130323161,386,1463935091099983759,,0.0,4.80000019073
1463935091130475296,387,1463935091122736422,,0.0,4.92000007629
1463935091461676327,388,1463935091155813573,,0.0,4.92000007629
1463935091461719713,389,1463935091195377831,,0.0,4.92000007629
1463935091462027680,390,1463935091218198462,,0.0,4.92000007629
1463935091462293512,391,1463935091229120915,,0.0,4.92000007629
1463935091462976895,392,1463935091249030518,,0.0,4.80000019073
1463935091463250904,393,1463935091270835633,,0.0,4.92000007629
1463935091463291633,394,1463935091295298653,,0.0,4.92000007629
1463935091467861770,395,1463935091339353777,,0.0,4.80000019073
1463935091481035932,396,1463935091350263887,,0.0,4.92000007629
1463935091481087078,397,1463935091365631738,,0.0,4.92000007629
1463935091481124578,398,1463935091379702303,,0.0,4.80000019073
1463935091481160671,399,1463935091394791197,,0.0,4.80000019073
1463935091481194369,400,1463935091406876093,,0.0,4.92000007629
1463935091481224577,401,1463935091428729177,,0.0,4.92000007629
1463935091481329941,402,1463935091451683401,,0.0,4.80000019073
1463935091481432910,403,1463935091466730472,,0.0,4.92000007629
1463935091610742148,404,1463935091486993459,,0.0,4.92000007629
1463935091611018606,405,1463935091509306124,,0.0,4.92000007629
1463935091611614957,406,1463935091539797296,,0.0,4.92000007629
1463935091613247242,407,1463935091564811355,,0.0,4.92000007629
1463935091614354008,408,1463935091589981716,,0.0,4.92000007629
1463935091723218647,409,1463935091613457710,,0.0,4.80000019073
1463935091723524948,410,1463935091639093329,,0.0,4.92000007629
1463935091723870050,411,1463935091660939226,,0.0,4.92000007629
1463935091723914269,412,1463935091675058332,,0.0,4.92000007629
1463935091724406194,413,1463935091679095815,,0.0,4.80000019073
1463935091724748744,414,1463935091703242638,,0.0,4.92000007629
1463935091755473821,415,1463935091751150246,,0.0,4.92000007629
1463935091780315590,416,1463935091771767710,,0.0,5.03999996185
1463935091798801032,417,1463935091795527348,,0.0,4.92000007629
1463935091820440054,418,1463935091815650804,,0.0,4.92000007629
1463935091853960640,419,1463935091836401548,,0.0,4.92000007629
1463935091883435097,420,1463935091856306880,,0.0,4.92000007629
1463935091883865616,421,1463935091876937781,,0.0,4.92000007629
1463935091917107089,422,1463935091889452259,,0.0,4.92000007629
1463935091930291928,423,1463935091910607168,,0.0,4.92000007629
1463935091940059699,424,1463935091928601362,,0.0,4.92000007629
1463935091977201103,425,1463935091965462194,,0.0,4.92000007629
1463935092011401633,426,1463935091975205226,,0.0,4.92000007629
1463935092011818507,427,1463935091995491545,,0.0,4.92000007629
1463935092046572004,428,1463935092024206891,,0.0,4.92000007629
1463935092065403382,429,1463935092059275022,,0.0,4.80000019073
1463935092098599229,430,1463935092089781923,,0.0,4.92000007629
1463935092119024715,431,1463935092113319843,,0.0,4.92000007629
1463935092141394151,432,1463935092136725316,,0.0,4.92000007629
1463935092190358525,433,1463935092168096276,,0.0,4.92000007629
1463935092193737677,434,1463935092190400504,,0.0,4.80000019073
1463935092239335242,435,1463935092217244399,,0.0,4.92000007629
1463935092260230361,436,1463935092245354175,,0.0,4.92000007629
1463935092298780144,437,1463935092294458652,,0.0,4.92000007629
1463935092340635017,438,1463935092326320756,,0.0,4.80000019073
1463935092375006850,439,1463935092349846749,,0.0,4.92000007629
1463935092395841396,440,1463935092376604707,,0.0,4.92000007629
1463935092423514455,441,1463935092404646775,,0.0,4.92000007629
1463935092446463159,442,1463935092430166562,,0.0,4.92000007629
1463935092491971558,443,1463935092444218116,,0.0,4.80000019073
1463935092493234834,444,1463935092469222384,,0.0,4.80000019073
1463935092526630524,445,1463935092497512732,,0.0,4.92000007629
1463935092528201351,446,1463935092521107996,,0.0,4.92000007629
1463935092568511439,447,1463935092543503838,,0.0,4.92000007629
1463935092604682170,448,1463935092589731817,,0.0,4.92000007629
1463935092625159270,449,1463935092614302806,,0.0,4.92000007629
1463935092647479331,450,1463935092633310641,,0.0,4.80000019073
1463935092673675521,451,1463935092655446432,,0.0,4.92000007629
1463935092700376500,452,1463935092687880356,,0.0,4.92000007629
1463935092739924404,453,1463935092727637998,,0.0,4.92000007629
1463935092759708017,454,1463935092755339651,,0.0,4.92000007629
1463935092812411698,455,1463935092772487546,,0.0,4.92000007629
1463935092813727318,456,1463935092791810380,,0.0,4.92000007629
1463935092835444933,457,1463935092819005576,,0.0,4.80000019073
1463935092870518273,458,1463935092846759364,,0.0,4.92000007629
1463935092937380383,459,1463935092874416485,,0.0,5.03999996185
1463935092938810429,460,1463935092897078211,,0.0,4.80000019073
1463935092940033028,461,1463935092921134150,,0.0,4.92000007629
1463935093054933474,462,1463935092946876801,,0.0,4.92000007629
1463935093055871022,463,1463935092973475020,,0.0,4.92000007629
1463935093056562165,464,1463935092998828037,,0.0,4.92000007629
1463935093057945909,465,1463935093027408435,,0.0,4.92000007629
1463935093145612409,466,1463935093057017423,,0.0,4.92000007629
1463935093145671055,467,1463935093081988515,,0.0,4.92000007629
1463935093145939127,468,1463935093118347161,,0.0,4.80000019073
1463935093146811258,469,1463935093139943319,,0.0,4.92000007629
1463935093198031716,470,1463935093187980353,,0.0,4.80000019073
1463935093228438618,471,1463935093221232450,,0.0,4.92000007629
1463935093259612026,472,1463935093240402369,,0.0,4.92000007629
1463935093296443327,473,1463935093269870368,,0.0,4.92000007629
1463935093298184205,474,1463935093288857213,,0.0,4.80000019073
1463935093323461493,475,1463935093308409317,,0.0,4.80000019073
1463935093345979469,476,1463935093327049915,,0.0,4.92000007629
1463935093399621688,477,1463935093355420366,,0.0,4.92000007629
1463935093405073800,478,1463935093394806292,,0.0,4.80000019073
1463935093460044450,479,1463935093432347746,,0.0,4.92000007629
1463935093486356421,480,1463935093475747821,,0.0,4.92000007629
1463935093527354579,481,1463935093521060387,,0.0,4.92000007629
1463935093572189231,482,1463935093564866919,,0.0,4.80000019073
1463935093617617579,483,1463935093588436037,,0.0,4.92000007629
1463935093634994848,484,1463935093623401304,,0.0,4.80000019073
1463935093686660513,485,1463935093670983601,,0.0,4.92000007629
1463935093694541104,486,1463935093683464641,,0.0,4.80000019073
1463935093761668786,487,1463935093718503814,,0.0,4.92000007629
1463935093774867375,488,1463935093758578539,,0.0,4.80000019073
1463935093777860383,489,1463935093769227243,,0.0,4.80000019073
1463935093825856845,490,1463935093795470881,,0.0,4.92000007629
1463935093827416421,491,1463935093819921401,,0.0,4.92000007629
1463935093856991816,492,1463935093852935739,,0.0,5.03999996185
1463935093882888684,493,1463935093879508282,,0.0,4.92000007629
1463935093929317444,494,1463935093904562341,,0.0,4.92000007629
1463935093933831904,495,1463935093923695176,,0.0,4.92000007629
1463935093963583235,496,1463935093945124460,,0.0,4.80000019073
1463935093970829714,497,1463935093965943329,,0.0,4.92000007629
1463935093992856651,498,1463935093988730211,,0.0,4.92000007629
1463935094033330749,499,1463935094015501607,,0.0,4.92000007629
1463935094076613950,500,1463935094044000235,,0.0,4.92000007629
1463935094098942552,501,1463935094076177024,,0.0,5.03999996185
1463935094222592076,502,1463935094110985261,,0.0,4.92000007629
1463935094222636659,503,1463935094147654896,,0.0,4.80000019073
1463935094222672440,504,1463935094163333839,,0.0,4.92000007629
1463935094223158844,505,1463935094187499569,,0.0,4.92000007629
1463935094223224312,506,1463935094215674761,,0.0,4.92000007629
1463935094347154043,507,1463935094253518037,,0.0,4.92000007629
1463935094347198991,508,1463935094284722591,,0.0,4.92000007629
1463935094347255918,509,1463935094313296011,,0.0,4.92000007629
1463935094681760112,510,1463935094344936084,,0.0,4.92000007629
1463935094685438951,511,1463935094374192157,,0.0,4.92000007629
1463935094686780768,512,1463935094396824404,,0.0,4.92000007629
1463935094686834882,513,1463935094419371859,,0.0,4.92000007629
1463935094688373574,514,1463935094443059675,,0.0,5.03999996185
1463935094688487688,515,1463935094465968275,,0.0,4.92000007629
1463935094688534146,516,1463935094488062555,,0.0,4.80000019073
1463935094688572948,517,1463935094508549707,,0.0,4.92000007629
1463935094691660747,518,1463935094532056117,,0.0,4.80000019073
1463935094691842257,519,1463935094555215133,,0.0,4.92000007629
1463935094691950173,520,1463935094588131242,,0.0,4.80000019073
1463935094692159912,521,1463935094611115050,,0.0,4.92000007629
1463935094697021662,522,1463935094633494954,,0.0,4.92000007629
1463935094697155932,523,1463935094656660324,,0.0,4.92000007629
1463935094697377233,524,1463935094678718355,,0.0,4.92000007629
1463935095067868045,525,1463935094700818520,,0.0,4.92000007629
1463935095068891895,526,1463935094723915297,,0.0,4.92000007629
1463935095068944395,527,1463935094746028588,,0.0,4.92000007629
1463935095070946990,528,1463935094768899427,,0.0,4.92000007629
1463935095071775841,529,1463935094790378919,,0.0,4.80000019073
1463935095073464375,530,1463935094816299225,,0.0,4.80000019073
1463935095074444527,531,1463935094849624916,,0.0,4.80000019073
1463935095074914629,532,1463935094889879223,,0.0,4.92000007629
1463935095076243374,533,1463935094928562391,,0.0,4.92000007629
1463935095076333738,534,1463935094967788629,,0.0,4.92000007629
1463935095076948006,535,1463935095004348108,,0.0,4.92000007629
1463935095078209720,536,1463935095044599394,,0.0,4.92000007629
1463935095316645575,537,1463935095086248227,,0.0,4.92000007629
1463935095317261979,538,1463935095093674133,,0.0,4.67999982834
1463935095318290412,539,1463935095133487244,,0.0,4.92000007629
1463935095318894993,540,1463935095168999748,,0.0,4.92000007629
1463935095319812437,541,1463935095204737199,,0.0,4.92000007629
1463935095320452121,542,1463935095241872718,,0.0,4.92000007629
1463935095320848474,543,1463935095273810914,,0.0,4.92000007629
1463935095446662675,544,1463935095309284409,,0.0,5.03999996185
1463935095447787983,545,1463935095348090493,,0.0,4.92000007629
1463935095448419491,546,1463935095378719945,,0.0,4.80000019073
1463935095449756777,547,1463935095414815832,,0.0,4.92000007629
1463935095451165052,548,1463935095446665592,,0.0,4.92000007629
1463935095529421384,549,1463935095502615249,,0.0,4.92000007629
1463935095572343180,550,1463935095560347762,,0.0,4.92000007629
1463935095619882143,551,1463935095617678559,,0.0,4.92000007629
1463935095680868080,552,1463935095670321928,,0.0,5.03999996185
1463935095734989464,553,1463935095728970687,,0.0,4.92000007629
1463935095805062237,554,1463935095793952805,,0.0,4.80000019073
1463935095874037515,555,1463935095844901233,,0.0,4.92000007629
1463935095882659457,556,1463935095849999545,,0.0,4.92000007629
1463935095882843988,557,1463935095868859672,,0.0,4.92000007629
1463935095922702567,558,1463935095895707006,,0.0,5.03999996185
1463935095935188608,559,1463935095925962814,,0.0,4.92000007629
1463935095950622656,560,1463935095947026213,,0.0,4.92000007629
1463935095969760804,561,1463935095967399928,,0.0,4.80000019073
1463935095992581331,562,1463935095988280829,,0.0,4.92000007629
1463935096126632737,563,1463935096009441884,,0.0,4.92000007629
1463935096126902111,564,1463935096034002508,,0.0,5.15999984741
1463935096127457942,565,1463935096052811542,,0.0,4.92000007629
1463935096128186585,566,1463935096075692851,,0.0,4.92000007629
1463935096128235699,567,1463935096096809219,,0.0,4.92000007629
1463935096129016008,568,1463935096117356318,,0.0,4.92000007629
1463935096229959118,569,1463935096136722538,,0.0,4.92000007629
1463935096230373752,570,1463935096155543499,,0.0,4.92000007629
1463935096230988281,571,1463935096177991945,,0.0,4.92000007629
1463935096231689736,572,1463935096197297070,,0.0,4.80000019073
1463935096232421608,573,1463935096219670829,,0.0,4.92000007629
1463935096327831721,574,1463935096239032725,,0.0,4.92000007629
1463935096327884793,575,1463935096255262031,,0.0,4.80000019073
1463935096328838383,576,1463935096298257316,,0.0,4.80000019073
1463935096379528635,577,1463935096318068377,,0.0,4.80000019073
1463935096379984518,578,1463935096366219786,,0.0,4.92000007629
1463935096424033549,579,1463935096416828944,,0.0,5.03999996185
1463935096470992411,580,1463935096467015605,,0.0,4.80000019073
1463935096536076768,581,1463935096519008612,,0.0,4.92000007629
1463935096577728725,582,1463935096574542905,,0.0,4.80000019073
1463935096631799431,583,1463935096624749097,,0.0,4.92000007629
1463935096700318409,584,1463935096674847945,,0.0,4.80000019073
1463935096725118251,585,1463935096686164928,,0.0,4.92000007629
1463935096725216480,586,1463935096693761719,,0.0,4.92000007629
1463935096726501631,587,1463935096708918998,,0.0,4.92000007629
1463935096734460555,588,1463935096732654365,,0.0,4.92000007629
1463935096774257416,589,1463935096754045471,,0.0,4.92000007629
1463935096814475109,590,1463935096773816637,,0.0,4.92000007629
1463935096828455934,591,1463935096817665460,,0.0,4.92000007629
1463935096847630227,592,1463935096836870221,,0.0,4.80000019073
1463935096887295995,593,1463935096860938816,,0.0,4.92000007629
1463935096887332558,594,1463935096881972893,,0.0,4.92000007629
1463935096911347403,595,1463935096902958272,,0.0,4.92000007629
1463935096966641594,596,1463935096924104900,,0.0,4.92000007629
1463935096966705291,597,1463935096946683919,,0.0,4.80000019073
1463935096987521609,598,1463935096965498890,,0.0,4.92000007629
1463935096987906815,599,1463935096977472224,,0.0,4.92000007629
1463935097009863388,600,1463935097001392903,,0.0,4.92000007629
1463935097024110358,601,1463935097017663667,,0.0,4.92000007629
1463935097051849302,602,1463935097046391617,,0.0,4.92000007629
1463935097070783805,603,1463935097065241901,,0.0,4.92000007629
1463935097131493285,604,1463935097084637547,,0.0,4.92000007629
1463935097131674430,605,1463935097107487710,,0.0,4.92000007629
1463935097131837658,606,1463935097118141258,,0.0,4.92000007629
1463935097148298109,607,1463935097137390447,,0.0,4.92000007629
1463935097190394335,608,1463935097160744149,,0.0,4.92000007629
1463935097209268160,609,1463935097201288090,,0.0,4.92000007629
1463935097253113025,610,1463935097248337368,,0.0,4.80000019073
1463935097293384051,611,1463935097288351833,,0.0,4.92000007629
1463935097337512196,612,1463935097316683066,,0.0,4.92000007629
1463935097366965195,613,1463935097346430439,,0.0,4.92000007629
1463935097433644753,614,1463935097378144991,,0.0,4.92000007629
1463935097434595166,615,1463935097401953691,,0.0,4.92000007629
1463935097508862036,616,1463935097432437988,,0.0,4.92000007629
1463935097510548018,617,1463935097461131354,,0.0,4.80000019073
1463935097512890769,618,1463935097490920498,,0.0,4.92000007629
1463935097584319526,619,1463935097522411353,,0.0,4.80000019073
1463935097584747857,620,1463935097549702590,,0.0,4.92000007629
1463935097585369417,621,1463935097578969757,,0.0,4.92000007629
1463935097664894598,622,1463935097608333538,,0.0,4.67999982834
1463935097666892610,623,1463935097638582471,,0.0,4.92000007629
1463935097810046998,624,1463935097667250786,,0.0,4.80000019073
1463935097816034785,625,1463935097696449775,,0.0,4.92000007629
1463935097816723688,626,1463935097725321215,,0.0,4.92000007629
1463935097817032854,627,1463935097757909565,,0.0,5.03999996185
1463935097817454466,628,1463935097788480788,,0.0,4.80000019073
1463935097866071238,629,1463935097815268799,,0.0,4.92000007629
1463935097866538319,630,1463935097842787014,,0.0,4.92000007629
1463935097895390487,631,1463935097874024745,,0.0,4.92000007629
1463935097914901185,632,1463935097899879010,,0.0,4.92000007629
1463935097969288505,633,1463935097927839620,,0.0,4.92000007629
1463935097969822878,634,1463935097953073053,,0.0,4.92000007629
1463935097999456240,635,1463935097983598496,,0.0,4.92000007629
1463935098021371928,636,1463935098012499778,,0.0,4.92000007629
1463935098054539286,637,1463935098041430748,,0.0,4.92000007629
1463935098079231368,638,1463935098074377639,,0.0,4.80000019073
1463935098108175046,639,1463935098101139452,,0.0,4.92000007629
1463935098143969060,640,1463935098133606761,,0.0,4.92000007629
1463935098164235484,641,1463935098161739765,,0.0,4.92000007629
1463935098202429956,642,1463935098192018125,,0.0,4.92000007629
1463935098231912122,643,1463935098225773762,,0.0,4.92000007629
1463935098260290125,644,1463935098254405723,,0.0,4.92000007629
1463935098294999144,645,1463935098288845524,,0.0,4.80000019073
1463935098328849936,646,1463935098319124197,,0.0,4.92000007629
1463935098360347041,647,1463935098354148578,,0.0,4.92000007629
1463935098395075799,648,1463935098387108593,,0.0,4.80000019073
1463935098429650964,649,1463935098425059785,,0.0,4.92000007629
1463935098470473862,650,1463935098463088269,,0.0,4.92000007629
1463935098571485097,651,1463935098491837260,,0.0,4.92000007629
1463935098572000720,652,1463935098524398059,,0.0,4.92000007629
1463935098572579363,653,1463935098554676106,,0.0,4.80000019073
1463935098630714219,654,1463935098590486682,,0.0,4.92000007629
1463935098631779162,655,1463935098626984026,,0.0,4.92000007629
1463935098670424309,656,1463935098663936212,,0.0,4.92000007629
1463935098708596854,657,1463935098704921818,,0.0,4.92000007629
1463935098826749995,658,1463935098743981651,,0.0,4.92000007629
1463935098827011817,659,1463935098778605305,,0.0,4.92000007629
1463935098827543950,660,1463935098813065887,,0.0,4.80000019073
1463935098857832102,661,1463935098844077161,,0.0,4.92000007629
1463935098886141720,662,1463935098881470074,,0.0,4.92000007629
1463935098952616436,663,1463935098927657220,,0.0,4.92000007629
1463935098973117598,664,1463935098966678251,,0.0,4.92000007629
1463935099032679583,665,1463935099018458082,,0.0,4.92000007629
1463935099079917194,666,1463935099070531557,,0.0,4.92000007629
1463935099121601182,667,1463935099117116149,,0.0,4.92000007629
1463935099173175754,668,1463935099162883975,,0.0,4.80000019073
1463935099221234975,669,1463935099215323803,,0.0,4.92000007629
1463935099271360386,670,1463935099257624976,,0.0,4.92000007629
1463935099317566907,671,1463935099306038206,,0.0,4.92000007629
1463935099359429749,672,1463935099353084203,,0.0,4.92000007629
1463935099411757859,673,1463935099398460936,,0.0,4.92000007629
1463935099460896451,674,1463935099446975104,,0.0,4.92000007629
1463935099504373660,675,1463935099498511811,,0.0,4.80000019073
1463935099556606875,676,1463935099553786470,,0.779937922955,4.92000007629
1463935099613432725,677,1463935099604689482,,0.0,4.92000007629
1463935099661297885,678,1463935099647074300,,0.0,4.92000007629
1463935099700865268,679,1463935099691074112,,0.0,4.80000019073
1463935099768696072,680,1463935099734308146,,0.780713200569,4.80000019073
1463935099813651453,681,1463935099783870174,,0.0,4.92000007629
1463935099842817370,682,1463935099831243982,,0.0,4.92000007629
1463935099895723654,683,1463935099889182484,,0.0,4.80000019073
1463935099948463481,684,1463935099944717403,,0.0,4.92000007629
1463935099998023008,685,1463935099989111640,,0.0,4.92000007629
1463935100054663027,686,1463935100031746250,,0.83820438385,4.80000019073
1463935100080009637,687,1463935100070742281,,0.0,4.92000007629
1463935100123723252,688,1463935100113946940,,0.901719272137,6.0
1463935100168177541,689,1463935100157504670,,0.0,4.92000007629
1463935100213114537,690,1463935100209900592,,0.0,4.92000007629
1463935100286089641,691,1463935100263302603,,0.0,3.0
1463935100311517553,692,1463935100306899084,,0.0,4.92000007629
1463935100372448855,693,1463935100353045397,,0.0,4.92000007629
1463935100430988813,694,1463935100393869858,,0.933885276318,4.92000007629
1463935100432455057,695,1463935100425405348,,0.937228500843,4.07999992371
1463935100502930016,696,1463935100455222564,,0.0,4.92000007629
1463935100503112255,697,1463935100486050922,,0.0,4.80000019073
1463935100975199768,698,1463935100517869900,,0.0,6.0
1463935100978623347,699,1463935100546693631,,0.0,4.80000019073
1463935100980852556,700,1463935100578577453,,0.0,4.80000019073
1463935100980919587,701,1463935100609903361,,0.0,4.92000007629
1463935100981337554,702,1463935100645755239,,0.0,4.92000007629
