%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1464076439707820890,339,1464076439668932453,,0.0,-10.0
1464076439707902713,340,1464076439685499335,,0.0,-10.0
1464076439719913149,341,1464076439714432487,,0.0,-10.0
1464076439745985423,342,1464076439742454026,,0.0,-10.0
1464076439814752374,343,1464076439753979308,,0.0,-10.0
1464076439815002165,344,1464076439775131543,,0.0,10.0
1464076439815231852,345,1464076439791483895,,0.0,10.0
1464076439817330180,346,1464076439808895411,,0.0,-10.0
1464076439879543346,347,1464076439847119527,,0.0,-10.0
1464076439879842981,348,1464076439863049536,,0.0,10.0
1464076439899739750,349,1464076439884521718,,0.0,10.0
1464076439910211493,350,1464076439906522753,,0.0,-10.0
1464076439938746781,351,1464076439923079688,,0.0,-10.0
1464076439958691207,352,1464076439943668539,,0.0,10.0
1464076439982434477,353,1464076439963294163,,0.0,10.0
1464076440005909257,354,1464076439985975092,,0.0,-10.0
1464076440018439901,355,1464076440002866245,,0.0,-10.0
1464076440062189836,356,1464076440025877016,,0.0,-10.0
1464076440094312145,357,1464076440070077679,,0.0,-10.0
1464076440169576579,358,1464076440103828682,,0.0,10.0
1464076440169625068,359,1464076440136148179,,0.0,10.0
1464076440189492776,360,1464076440167735438,,0.0,-10.0
1464076440232170734,361,1464076440191691155,,0.0,-10.0
1464076440254205362,362,1464076440226140698,,0.0,-10.0
1464076440273817602,363,1464076440253537760,,0.0,-10.0
1464076440289412924,364,1464076440272788073,,0.0,-10.0
1464076440346420011,365,1464076440289611882,,0.0,-10.0
1464076440350592135,366,1464076440316731080,,0.0,-10.0
1464076440350995468,367,1464076440336180299,,0.0,-10.0
1464076440370903956,368,1464076440357823158,,0.0,-10.0
1464076440386634903,369,1464076440378739351,,0.0,-10.0
1464076440414530662,370,1464076440400465127,,0.0,10.0
1464076440428931300,371,1464076440421215435,,0.0,10.0
1464076440446578440,372,1464076440441667464,,0.0,10.0
1464076440466113961,373,1464076440462294336,,0.0,10.0
