%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1446040279384727681,636,1446040279320368051,robocape,18.089277949,16.2578747696,-10.6759607956,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0624511275624,0.0159789665405,0.23622238869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.45809082031,2.42256225586,11.7643359375,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279385492848,637,1446040279378731966,robocape,18.1266031538,15.8182807883,-10.3218208386,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.0165115987585,-0.152332814353,0.231029224564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.87386474609,1.28612548828,9.96926879883,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279415236931,638,1446040279412039041,robocape,18.0763375885,15.4093292483,-10.0262931875,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.0532632218016,-0.146740176063,0.198804975374,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.789158935547,2.4141796875,9.39685913086,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279448893889,639,1446040279443165063,robocape,18.0767106948,15.1440002192,-9.61746149708,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.0400805744057,-0.0565921731642,0.22943132791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-8.58255249023,1.47652954102,11.8457666016,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279495690889,640,1446040279492366075,robocape,18.0198412985,14.872731842,-9.28301088185,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.0593884923088,-0.0716390333231,0.195342865957,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.069296875,1.7974621582,8.71906860352,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279525257014,641,1446040279522234916,robocape,18.0299318774,14.3994108531,-8.94298131386,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.0256995045193,-0.172839154746,0.232360805109,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.92152709961,-0.923280029297,12.4457189941,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279558768556,642,1446040279555604934,robocape,17.9980860302,12.737384411,-8.9685735909,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.0115847507418,-0.830506785941,0.255663464648,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-5.09420654297,1.65495849609,3.21651123047,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279600622306,643,1446040279597315073,robocape,17.8388340829,13.7057745944,-8.23004447732,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.148604388826,0.613725473209,0.189084437396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.08806030273,1.8741027832,10.2985839844,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279635807598,644,1446040279632746934,robocape,16.4490886659,15.333092138,-7.14317623219,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.860201032096,0.985236445275,0.269511902316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-10.1872155762,-2.47166015625,18.2632214355,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279672352639,645,1446040279669040918,robocape,16.1590217828,14.1009167447,-6.91591160475,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.181627586343,-0.58656123009,0.291349823255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.79243408203,3.67635498047,7.39342529297,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279703838806,646,1446040279700426101,robocape,15.6476898092,16.4878359188,-5.8677590421,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.383228880862,1.37552270303,0.151267549917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.8069702148,-0.649050292969,16.2538000488,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279734617098,647,1446040279731527090,robocape,15.1606916997,15.4101298733,-5.81453977496,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.262188209318,-0.536493801596,0.175502315836,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.31718139648,2.30400878906,4.60682006836,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279767905181,648,1446040279764765977,robocape,14.5755559413,15.6037024937,-5.14033818776,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.391351522187,0.19454391763,0.298274042089,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.59963500977,1.17475708008,9.56451049805,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279811048390,649,1446040279807806968,robocape,13.8722751502,15.5025783249,-4.72912976268,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.419447871687,0.00639158661619,0.211055516389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.44052490234,1.06338867188,8.18976928711,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279844787390,650,1446040279841631889,robocape,13.0152255328,15.0662973409,-4.40591588865,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.490953746956,-0.181627586343,0.21078920028,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.05971679688,1.56873779297,11.3164672852,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279879434348,651,1446040279876050949,robocape,12.1063785183,15.0664144484,-4.08125144235,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.514522722603,0.0422111032778,0.157659136533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.78668457031,2.30999633789,10.560838623,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279915894890,652,1446040279912733078,robocape,11.1427424901,14.8244513292,-3.88400342559,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.527572211945,-0.0994690667145,0.121573303762,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.667012939453,1.93397827148,11.9271972656,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279949738306,653,1446040279946624040,robocape,9.96770354302,14.5191446241,-3.68251685446,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.639957609946,-0.13568805754,0.128630680651,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.59963500977,1.16397949219,9.18130737305,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040279980915223,654,1446040279977780103,robocape,8.90535167893,13.4656911069,-3.7935356486,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.543151704322,-0.554736455064,0.0352868844435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-8.25084228516,0.0946032714844,9.55852294922,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040280014695556,655,1446040280011555910,robocape,7.70322184847,13.3340614657,-3.68882830445,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.639158661619,-0.0556600667827,0.0609863889628,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.4834765625,1.15679443359,10.7751928711,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040280051072015,656,1446040280047928094,robocape,6.45338570994,12.7498911435,-3.76450358844,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.64421866769,-0.30599720925,-0.00146473859954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.90619750977,1.33043334961,9.38009399414,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040280084981473,657,1446040280081892013,robocape,5.25874243557,12.9358357323,-3.58717372493,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.642753929091,0.113850136601,0.0774979877213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.912502441406,2.05133422852,15.2706445313,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040280120257306,658,1446040280117031097,robocape,3.8631059378,13.0195048165,-3.68515492251,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.71665664934,0.0475374254579,-0.0559263828917,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.81302978516,0.952020263672,10.0530944824,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
1446040280151472306,659,1446040280148349046,robocape,2.53615868669,12.5499421048,-3.77149915544,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,-0.683633451823,-0.24301344947,-0.031957933081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-4.03321289063,0.519719238281,6.91921142578,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
