%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1463930398185938573,268,1463930398022071305,,1510.0,1.55999994278
1463930398189984545,269,1463930398055958504,,1510.0,1.55999994278
1463930398190055483,270,1463930398089431225,,1510.0,1.55999994278
1463930398190175170,271,1463930398121008070,,1509.0,1.55999994278
1463930398191287665,272,1463930398164424082,,1510.0,1.55999994278
1463930398202955636,273,1463930398200631896,,1510.0,1.55999994278
1463930398216904691,274,1463930398211366694,,1510.0,1.55999994278
1463930398233944201,275,1463930398231084578,,1510.0,1.67999994755
1463930398253300160,276,1463930398250106059,,1510.0,1.55999994278
1463930398276321520,277,1463930398269833110,,1510.0,1.55999994278
1463930398302763699,278,1463930398293883945,,1510.0,1.55999994278
1463930398321501223,279,1463930398317830249,,1510.0,1.55999994278
1463930398357998515,280,1463930398349858185,,1510.0,1.55999994278
1463930398404294515,281,1463930398395351220,,1510.0,1.55999994278
1463930398448160004,282,1463930398439510510,,1509.0,1.55999994278
1463930399272253616,283,1463930398464263477,,1510.0,1.55999994278
1463930399273157154,284,1463930398483428708,,1510.0,1.55999994278
1463930399274213504,285,1463930398502704354,,1510.0,1.55999994278
1463930399275409019,286,1463930398525297695,,1510.0,1.55999994278
1463930399277422188,287,1463930398549671081,,1510.0,1.67999994755
1463930399278476923,288,1463930398573060512,,1510.0,1.55999994278
1463930399279557335,289,1463930398594481722,,1510.0,1.55999994278
1463930399280515768,290,1463930398627435384,,1510.0,1.55999994278
1463930399281140141,291,1463930398649742111,,1509.0,1.55999994278
1463930399282129512,292,1463930398672657013,,1510.0,1.55999994278
1463930399285033353,293,1463930398692367137,,1510.0,1.55999994278
1463930399287595113,294,1463930398712726790,,1509.0,1.55999994278
1463930399288511568,295,1463930398738147566,,1510.0,1.55999994278
1463930399289069951,296,1463930398756472644,,1510.0,1.55999994278
1463930399290166144,297,1463930398778341665,,1510.0,1.55999994278
1463930399291261243,298,1463930398800198968,,1507.0,1.20000004768
1463930399291912699,299,1463930398829819727,,1510.0,1.55999994278
1463930399292665300,300,1463930398861087353,,1509.0,1.55999994278
1463930399293716858,301,1463930398894592471,,1510.0,1.55999994278
1463930399294307324,302,1463930398924207031,,1510.0,1.55999994278
1463930399295281591,303,1463930398956245697,,1510.0,1.55999994278
1463930399296680960,304,1463930398985805206,,1510.0,1.55999994278
1463930399298295224,305,1463930399018406525,,1510.0,1.55999994278
1463930399298989596,306,1463930399051629247,,1510.0,1.55999994278
1463930399299701624,307,1463930399079701471,,1510.0,1.55999994278
1463930399301363908,308,1463930399108269578,,1510.0,1.55999994278
1463930399301952864,309,1463930399132360100,,1509.0,1.55999994278
1463930399302948329,310,1463930399161519350,,1509.0,1.44000005722
1463930399307528361,311,1463930399189318242,,1510.0,1.55999994278
