%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1446040936976632578,3437,1446040936725261926,robocape_mag,-0.9,-26.4,34.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040936992215328,3438,1446040936772346973,robocape_mag,-0.9,-26.4,34.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040936992276578,3439,1446040936844918966,robocape_mag,-0.9,-26.4,34.35,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040936992340078,3440,1446040936903894901,robocape_mag,1.5,-25.2,32.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040936992428953,3441,1446040936943943023,robocape_mag,1.5,-25.2,32.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040937020738078,3442,1446040936990032911,robocape_mag,1.5,-25.2,32.55,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040937049446953,3443,1446040937044398069,robocape_mag,-2.7,-27.6,34.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040937086437495,3444,1446040937077615976,robocape_mag,-2.7,-27.6,34.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040937120774078,3445,1446040937110313892,robocape_mag,-2.7,-27.6,34.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040937158140870,3446,1446040937153213977,robocape_mag,-2.7,-27.6,34.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
1446040937199110953,3447,1446040937190532922,robocape_mag,35.1,-17.4,13.95,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
