%time,field.header.seq,field.header.stamp,field.header.frame_id,field.temperature,field.variance
1464075791015308099,334,1464075791005448386,,0.0,3.27999997139
1464075791050944201,335,1464075791027560514,,0.0,3.27999997139
1464075791065760724,336,1464075791052476072,,0.0,3.27999997139
1464075791108815609,337,1464075791070546545,,0.0,3.27999997139
1464075791108874567,338,1464075791091894040,,0.0,3.27999997139
1464075791143012184,339,1464075791113018462,,0.0,3.27999997139
1464075791143053694,340,1464075791134143718,,0.0,3.20000004768
1464075791159259380,341,1464075791148407742,,0.0,3.27999997139
1464075791206505191,342,1464075791173650852,,0.0,3.27999997139
1464075791206793523,343,1464075791194316057,,0.0,3.27999997139
1464075791224713788,344,1464075791215118240,,0.0,3.27999997139
1464075791264380921,345,1464075791235809227,,0.0,3.27999997139
1464075791264682639,346,1464075791257075784,,0.0,3.27999997139
1464075791315426982,347,1464075791278433227,,0.0,3.27999997139
1464075791315780418,348,1464075791298166820,,0.0,3.27999997139
1464075791349467724,349,1464075791325825235,,0.0,3.27999997139
1464075791349848608,350,1464075791346836116,,0.0,3.27999997139
1464075791398851758,351,1464075791368645381,,0.0,3.20000004768
1464075791402215135,352,1464075791391395372,,0.0,3.27999997139
1464075791434213070,353,1464075791414721143,,0.0,3.20000004768
1464075791537099148,354,1464075791439687795,,0.0,3.27999997139
1464075791537389616,355,1464075791459414408,,0.0,3.20000004768
1464075791538163260,356,1464075791480015082,,0.0,3.27999997139
1464075791538696435,357,1464075791498537533,,0.0,3.27999997139
1464075791539138570,358,1464075791519657268,,0.0,3.27999997139
1464075791542709185,359,1464075791537674459,,0.0,3.51999998093
1464075791762548700,360,1464075791561200906,,0.0,3.3599998951
1464075791762836095,361,1464075791581079603,,0.0,3.27999997139
1464075791763131250,362,1464075791606417868,,0.0,3.27999997139
1464075791763457968,363,1464075791625930368,,0.0,3.27999997139
1464075791763762551,364,1464075791648553432,,0.0,3.51999998093
1464075791768600350,365,1464075791677344709,,0.0,3.27999997139
1464075791768922485,366,1464075791702793183,,0.0,3.27999997139
1464075791769197432,367,1464075791721533966,,0.0,3.27999997139
1464075791769776284,368,1464075791741154486,,0.0,3.20000004768
1464075791770213210,369,1464075791761954014,,0.0,3.20000004768
